order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,profit_margin,category,sub_category,description,unit_cost,days_to_ship,order_year,order_month_no,order_day,order_day_name,margin_category
ID-2020-40631,2020-11-21,2020-11-23,Second Class,JH-15985,OFF-PA-10002022,12.9903,1,0.47,-10.7997,-0.83,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",23.79,2,2020,11,5,Saturday,Low
IN-2022-65243,2022-04-12,2022-06-12,Second Class,BE-11455,OFF-PA-10002022,49.02,2,0.0,1.44,0.03,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",23.79,61,2022,4,1,Tuesday,Low
IN-2022-18084,2022-05-06,2022-10-06,Standard Class,PK-18910,OFF-PA-10002022,90.9321,7,0.47,-75.5979,-0.83,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",23.79,153,2022,5,4,Friday,Low
IN-2021-34366,2021-01-15,2021-01-19,Second Class,DO-13435,OFF-PA-10002022,38.9709,3,0.47,-32.3991,-0.83,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",23.79,4,2021,1,4,Friday,Low
ID-2020-52979,2020-06-30,2020-05-07,Standard Class,KH-16690,OFF-PA-10002022,73.53,3,0.0,2.16,0.03,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",23.79,-54,2020,6,1,Tuesday,Low
IN-2022-16922,2022-10-21,2022-10-24,Second Class,DK-13150,OFF-PA-10002022,49.02,2,0.0,1.44,0.03,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",23.79,3,2022,10,4,Friday,Low
ID-2019-24454,2019-02-21,2019-02-21,Same Day,LM-17065,OFF-PA-10002047,173.349,6,0.45,-104.031,-0.6,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",46.23,0,2019,2,3,Thursday,Low
IN-2020-48338,2020-11-16,2020-11-21,Standard Class,JJ-15760,OFF-PA-10002047,141.831,3,0.1,3.141,0.02,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",46.23,5,2020,11,0,Monday,Low
IN-2022-15725,2022-09-29,2022-03-10,Standard Class,EH-14005,OFF-PA-10002047,157.59,3,0.0,18.9,0.12,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",46.23,-203,2022,9,3,Thursday,Medium
IN-2020-24230,2020-05-16,2020-05-19,Second Class,EL-13735,OFF-PA-10002047,210.12,4,0.0,25.2,0.12,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",46.23,3,2020,5,5,Saturday,Medium
ID-2021-13072,2021-12-31,2022-04-01,Standard Class,GT-14710,OFF-PA-10002047,283.662,6,0.1,6.282,0.02,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",46.23,91,2021,12,4,Friday,Low
IN-2019-62499,2019-05-19,2019-05-23,Standard Class,MH-17440,OFF-PA-10002047,262.65,5,0.0,31.5,0.12,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",46.23,4,2019,5,6,Sunday,Medium
IN-2021-63829,2021-02-08,2021-06-08,Standard Class,DW-13480,OFF-PA-10002047,367.71,7,0.0,44.1,0.12,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",46.23,120,2021,2,0,Monday,Medium
IN-2021-37159,2021-05-24,2021-05-28,Standard Class,CR-12625,OFF-PA-10002073,145.74,7,0.14984677493347998,56.7,0.39,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",12.72,4,2021,5,0,Monday,High
IN-2022-63647,2022-04-08,2022-06-08,First Class,EB-14170,OFF-PA-10002073,62.46,3,0.0,24.3,0.39,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",12.72,61,2022,4,4,Friday,High
IN-2022-25903,2022-08-14,2022-08-17,First Class,SJ-20125,OFF-PA-10002073,124.92,6,0.0,48.6,0.39,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",12.72,3,2022,8,6,Sunday,High
IN-2020-60070,2020-12-29,2020-12-30,First Class,CK-12205,OFF-PA-10002073,37.476,2,0.1,12.036,0.32,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",12.72,1,2020,12,1,Tuesday,High
IN-2021-30257,2021-07-31,2021-04-08,Standard Class,JR-16210,OFF-PA-10002073,83.28,4,0.0,32.4,0.39,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",12.72,-114,2021,7,5,Saturday,High
ID-2022-32931,2022-01-17,2022-01-22,Standard Class,AJ-10960,OFF-PA-10002073,22.0692,2,0.47,-3.3708,-0.15,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",12.72,5,2022,1,0,Monday,Low
IN-2020-17664,2020-11-14,2020-11-21,Standard Class,LO-17170,OFF-PA-10002109,85.752,4,0.1,-9.528,-0.11,Office Supplies,Paper,"SanDisk Message Books, Premium",23.82,7,2020,11,5,Saturday,Low
ID-2022-43690,2022-05-25,2022-05-29,Standard Class,LS-16945,OFF-PA-10002109,88.3722,7,0.47,-78.3678,-0.89,Office Supplies,Paper,"SanDisk Message Books, Premium",23.82,4,2022,5,2,Wednesday,Low
ID-2019-34996,2019-04-30,2019-04-05,Standard Class,CS-12175,OFF-PA-10002109,150.066,7,0.1,-16.674,-0.11,Office Supplies,Paper,"SanDisk Message Books, Premium",23.82,-25,2019,4,1,Tuesday,Low
ID-2021-48856,2021-08-12,2021-12-13,Standard Class,AF-10885,OFF-PA-10002109,119.1,5,0.0,0.0,0.0,Office Supplies,Paper,"SanDisk Message Books, Premium",23.82,123,2021,8,3,Thursday,Low
IN-2021-38314,2021-06-20,2021-06-25,Standard Class,LH-17155,OFF-PA-10002109,39.5412,2,0.17,-8.0988,-0.2,Office Supplies,Paper,"SanDisk Message Books, Premium",23.82,5,2021,6,6,Sunday,Low
ID-2022-17216,2022-01-08,2022-05-08,Second Class,SS-20590,OFF-PA-10002109,12.6246,1,0.47,-11.1954,-0.89,Office Supplies,Paper,"SanDisk Message Books, Premium",23.82,120,2022,1,5,Saturday,Low
IN-2021-86544,2021-08-25,2021-08-29,Standard Class,TS-21160,OFF-PA-10002218,130.56,4,0.0,7.8,0.06,Office Supplies,Paper,"Enermax Note Cards, Multicolor",30.69,4,2021,8,2,Wednesday,Low
IN-2020-13933,2020-02-11,2020-06-11,Standard Class,JE-16165,OFF-PA-10002370,23.706,2,0.1,-0.534,-0.02,Office Supplies,Paper,"Xerox Parchment Paper, Recycled",12.12,121,2020,2,1,Tuesday,Low
IN-2021-79929,2021-02-28,2021-05-03,Standard Class,CC-12550,OFF-PA-10002370,35.559,3,0.1,-0.801,-0.02,Office Supplies,Paper,"Xerox Parchment Paper, Recycled",12.12,64,2021,2,6,Sunday,Low
ID-2020-50543,2020-06-07,2020-08-07,First Class,VP-21730,OFF-PA-10002370,20.9403,3,0.47,-15.4197,-0.74,Office Supplies,Paper,"Xerox Parchment Paper, Recycled",12.12,61,2020,6,6,Sunday,Low
IN-2019-12043,2019-08-20,2019-08-24,Standard Class,CS-11845,OFF-PA-10002373,76.95,5,0.0,0.0,0.0,Office Supplies,Paper,"Enermax Parchment Paper, Premium",15.39,4,2019,8,1,Tuesday,Low
ID-2020-14262,2020-05-18,2020-05-22,Second Class,EM-14065,OFF-PA-10002373,41.553,3,0.1,-4.617,-0.11,Office Supplies,Paper,"Enermax Parchment Paper, Premium",15.39,4,2020,5,0,Monday,Low
IN-2021-77073,2021-06-30,2021-05-07,Standard Class,VF-21715,OFF-PA-10002373,215.46,14,0.0,0.0,0.0,Office Supplies,Paper,"Enermax Parchment Paper, Premium",15.39,-54,2021,6,2,Wednesday,Low
ID-2021-42913,2021-05-24,2021-05-28,Standard Class,SW-20755,OFF-PA-10002373,69.255,5,0.1,-7.695,-0.11,Office Supplies,Paper,"Enermax Parchment Paper, Premium",15.39,4,2021,5,0,Monday,Low
IN-2020-32749,2020-09-29,2020-04-10,Standard Class,RF-19735,OFF-PA-10002373,41.553,3,0.1,-4.617,-0.11,Office Supplies,Paper,"Enermax Parchment Paper, Premium",15.39,-172,2020,9,1,Tuesday,Low
IN-2020-29137,2020-01-13,2020-01-18,Standard Class,BW-11110,OFF-PA-10002373,69.255,5,0.1,-7.695,-0.11,Office Supplies,Paper,"Enermax Parchment Paper, Premium",15.39,5,2020,1,0,Monday,Low
IN-2019-85816,2019-03-17,2019-03-23,Standard Class,CK-12205,OFF-PA-10002394,158.76,6,0.0,50.76,0.32,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",18.0,6,2019,3,6,Sunday,High
ID-2021-85074,2021-10-04,2021-12-04,First Class,EH-13765,OFF-PA-10002394,15.876,1,0.4,-2.124,-0.13,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",18.0,61,2021,10,0,Monday,Low
IN-2019-47715,2019-12-14,2019-12-20,Standard Class,ED-13885,OFF-PA-10002416,88.35,5,0.0,2.55,0.03,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",17.16,6,2019,12,5,Saturday,Low
ID-2022-22039,2022-09-25,2022-01-10,Standard Class,KT-16465,OFF-PA-10002416,31.806,2,0.1,-2.514,-0.08,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",17.16,-258,2022,9,6,Sunday,Low
ID-2022-48268,2022-11-17,2022-11-21,Standard Class,SC-20845,OFF-PA-10002416,29.1555,3,0.45,-22.3245,-0.77,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",17.16,4,2022,11,3,Thursday,Low
ID-2020-27002,2020-08-21,2020-08-25,Standard Class,CS-12175,OFF-PA-10002416,15.903,1,0.1,-1.257,-0.08,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",17.16,4,2020,8,4,Friday,Low
ID-2020-50193,2020-08-25,2020-08-28,Second Class,ZC-21910,OFF-PA-10002416,65.5557,7,0.47,-54.5643,-0.83,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",17.16,3,2020,8,1,Tuesday,Low
ID-2022-38881,2022-02-15,2022-02-20,Standard Class,SG-20470,OFF-PA-10002416,28.0953,3,0.47,-23.3847,-0.83,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",17.16,5,2022,2,1,Tuesday,Low
ID-2022-76212,2022-07-05,2022-05-14,Standard Class,VM-21835,OFF-PA-10002416,42.408,4,0.4,-26.232,-0.62,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",17.16,-52,2022,7,1,Tuesday,Low
IN-2020-20996,2020-09-25,2020-09-29,Standard Class,ML-18265,OFF-PA-10002461,59.52,4,0.0,17.76,0.3,Office Supplies,Paper,"Eaton Parchment Paper, Multicolor",10.44,4,2020,9,4,Friday,High
ID-2021-30075,2021-11-06,2021-06-14,Second Class,MC-17635,OFF-PA-10002461,37.2,5,0.5,-15.0,-0.4,Office Supplies,Paper,"Eaton Parchment Paper, Multicolor",10.44,-145,2021,11,5,Saturday,Low
IN-2019-18987,2019-08-16,2019-08-18,First Class,LE-16810,OFF-PA-10002461,32.736,4,0.45,-9.024,-0.28,Office Supplies,Paper,"Eaton Parchment Paper, Multicolor",10.44,2,2019,8,4,Friday,Low
IN-2021-11063,2021-07-28,2021-02-08,Second Class,BO-11350,OFF-PA-10002477,43.038,2,0.1,18.618,0.43,Office Supplies,Paper,"Enermax Message Books, Multicolor",12.21,-170,2021,7,2,Wednesday,High
IN-2021-16544,2021-11-21,2021-11-26,Standard Class,BW-11065,OFF-PA-10002477,86.076,4,0.1,37.236,0.43,Office Supplies,Paper,"Enermax Message Books, Multicolor",12.21,5,2021,11,6,Sunday,High
ID-2021-28605,2021-04-26,2021-01-05,Second Class,JF-15295,OFF-PA-10002477,167.37,7,0.0,81.9,0.49,Office Supplies,Paper,"Enermax Message Books, Multicolor",12.21,-111,2021,4,0,Monday,High
IN-2019-77850,2019-06-24,2019-06-30,Standard Class,TS-21430,OFF-PA-10002477,64.557,3,0.1,27.927,0.43,Office Supplies,Paper,"Enermax Message Books, Multicolor",12.21,6,2019,6,0,Monday,High
IN-2022-10566,2022-06-17,2022-06-22,Standard Class,JO-15145,OFF-PA-10002477,71.73,3,0.0,35.1,0.49,Office Supplies,Paper,"Enermax Message Books, Multicolor",12.21,5,2022,6,4,Friday,High
IN-2021-34135,2021-09-18,2021-09-24,Standard Class,AP-10720,OFF-PA-10002477,95.64,4,0.0,46.8,0.49,Office Supplies,Paper,"Enermax Message Books, Multicolor",12.21,6,2021,9,5,Saturday,High
IN-2021-74259,2021-10-10,2021-10-17,Standard Class,AT-10435,OFF-PA-10002479,108.6288,4,0.47,1.9488,0.02,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",26.67,7,2021,10,6,Sunday,Low
IN-2022-63276,2022-09-07,2022-07-14,Standard Class,PO-18865,OFF-PA-10002479,153.72,3,0.0,73.71,0.48,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",26.67,-55,2022,9,2,Wednesday,High
IN-2020-55408,2020-01-05,2020-06-05,Standard Class,CS-12175,OFF-PA-10002479,46.116,1,0.1,19.446,0.42,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",26.67,152,2020,1,6,Sunday,High
IN-2022-36648,2022-03-28,2022-01-04,Standard Class,HG-15025,OFF-PA-10002479,138.348,3,0.1,58.338,0.42,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",26.67,-83,2022,3,0,Monday,High
ID-2021-75610,2021-07-02,2021-08-02,First Class,CS-12505,OFF-PA-10002479,170.1168,4,0.17,63.4368,0.37,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",26.67,31,2021,7,4,Friday,High
ID-2021-75869,2021-01-31,2021-06-02,Standard Class,SA-20830,OFF-PA-10002479,138.348,3,0.1,58.338,0.42,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",26.67,122,2021,1,6,Sunday,High
IN-2022-19925,2022-09-10,2022-10-14,Standard Class,AF-10885,OFF-PA-10002479,28.182,1,0.45,1.512,0.05,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",26.67,34,2022,9,5,Saturday,Low
ID-2020-59181,2020-07-25,2020-07-27,First Class,HA-14920,OFF-PA-10002479,108.6288,4,0.47,1.9488,0.02,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",26.67,2,2020,7,5,Saturday,Low
ID-2021-22725,2021-09-01,2021-01-13,Standard Class,RB-19360,OFF-PA-10002479,184.464,4,0.1,77.784,0.42,Office Supplies,Paper,"Enermax Cards & Envelopes, 8.5 x 11",26.67,-231,2021,9,2,Wednesday,High
IN-2021-30929,2021-08-08,2021-08-14,Standard Class,LA-16780,OFF-PA-10002514,109.593,9,0.1,26.703,0.24,Office Supplies,Paper,"Xerox Memo Slips, Premium",9.21,6,2021,8,6,Sunday,Medium
ID-2021-57634,2021-04-10,2021-06-10,First Class,DP-13390,OFF-PA-10002514,13.53,2,0.5,-4.89,-0.36,Office Supplies,Paper,"Xerox Memo Slips, Premium",9.21,61,2021,4,5,Saturday,Low
IN-2021-69128,2021-10-24,2021-10-29,Standard Class,KD-16270,OFF-PA-10002514,108.24,8,0.0,34.56,0.32,Office Supplies,Paper,"Xerox Memo Slips, Premium",9.21,5,2021,10,6,Sunday,High
IN-2022-78200,2022-02-04,2022-04-04,First Class,FC-14245,OFF-PA-10002514,40.59,3,0.0,12.96,0.32,Office Supplies,Paper,"Xerox Memo Slips, Premium",9.21,59,2022,2,4,Friday,High
ID-2019-78193,2019-08-26,2019-01-09,Standard Class,CS-12250,OFF-PA-10002514,44.649,6,0.45,-10.611,-0.24,Office Supplies,Paper,"Xerox Memo Slips, Premium",9.21,-229,2019,8,0,Monday,Low
IN-2019-74490,2019-04-17,2019-04-18,First Class,PS-19045,OFF-PA-10002520,144.9,3,0.0,70.92,0.49,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",24.66,1,2019,4,2,Wednesday,High
IN-2022-60602,2022-05-28,2022-01-06,Second Class,DB-12970,OFF-PA-10002520,130.41,3,0.1,56.43,0.43,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",24.66,-142,2022,5,5,Saturday,High
IN-2022-28234,2022-08-20,2022-08-23,Second Class,TS-21340,OFF-PA-10002520,144.9,3,0.0,70.92,0.49,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",24.66,3,2022,8,5,Saturday,High
IN-2020-66447,2020-03-28,2020-01-04,Standard Class,KM-16375,OFF-PA-10002520,86.94,2,0.1,37.62,0.43,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",24.66,-84,2020,3,5,Saturday,High
ID-2020-84171,2020-04-07,2020-09-07,Standard Class,AF-10870,OFF-PA-10002585,36.36,4,0.4,-5.52,-0.15,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",10.47,153,2020,4,1,Tuesday,Low
ID-2020-86607,2020-02-21,2020-02-25,Second Class,KL-16645,OFF-PA-10002611,43.416,4,0.4,-5.904,-0.14,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",12.33,4,2020,2,4,Friday,Low
IN-2021-68680,2021-07-08,2021-09-08,First Class,DK-13090,OFF-PA-10002618,90.9,6,0.0,28.08,0.31,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",10.47,62,2021,7,3,Thursday,High
IN-2022-75456,2022-10-07,2022-07-15,Second Class,AA-10375,OFF-PA-10002618,15.15,1,0.0,4.68,0.31,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",10.47,-84,2022,10,4,Friday,High
ID-2021-79201,2021-08-25,2021-08-30,Second Class,CS-12130,OFF-PA-10002618,40.1475,5,0.47,-12.2025,-0.3,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",10.47,5,2021,8,2,Wednesday,Low
IN-2022-67959,2022-05-16,2022-05-22,Standard Class,SJ-20215,OFF-PA-10002618,45.45,3,0.0,14.04,0.31,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",10.47,6,2022,5,0,Monday,High
IN-2020-73440,2020-02-22,2020-02-26,Standard Class,DJ-13630,OFF-PA-10002618,75.75,5,0.0,23.4,0.31,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",10.47,4,2020,2,5,Saturday,High
IN-2022-68190,2022-05-17,2022-05-19,Second Class,BS-11365,OFF-PA-10002618,109.08,8,0.1,25.32,0.23,Office Supplies,Paper,"Eaton Memo Slips, Multicolor",10.47,2,2022,5,1,Tuesday,Medium
ID-2019-19512,2019-05-10,2019-07-10,Second Class,BF-10975,OFF-PA-10002771,105.36,8,0.5,-6.48,-0.06,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",13.98,61,2019,5,4,Friday,Low
IN-2020-78375,2020-09-29,2020-03-10,Second Class,SV-20935,OFF-PA-10002771,79.02,3,0.0,37.08,0.47,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",13.98,-203,2020,9,1,Tuesday,High
IN-2020-44691,2020-05-26,2020-05-28,Second Class,FM-14380,OFF-PA-10002771,60.156,4,0.1,11.316,0.19,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",13.98,2,2020,5,1,Tuesday,Medium
ID-2020-70213,2020-11-02,2020-02-15,Second Class,SC-20575,OFF-PA-10002771,47.412,2,0.1,19.452,0.41,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",13.98,-261,2020,11,0,Monday,High
ID-2022-57368,2022-08-26,2022-08-31,Standard Class,CM-12160,OFF-PA-10002771,26.34,2,0.5,-1.62,-0.06,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",13.98,5,2022,8,4,Friday,Low
ID-2022-38944,2022-06-18,2022-06-23,Standard Class,RC-19960,OFF-PA-10002771,70.8504,8,0.47,-26.8296,-0.38,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",13.98,5,2022,6,5,Saturday,Low
IN-2019-61582,2019-11-13,2019-11-15,Second Class,AS-10045,OFF-PA-10002811,251.37,9,0.0,27.54,0.11,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",24.87,2,2019,11,2,Wednesday,Medium
IN-2022-78151,2022-11-12,2022-12-16,Standard Class,NH-18610,OFF-PA-10002811,118.4232,8,0.47,-80.5368,-0.68,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",24.87,34,2022,11,5,Saturday,Low
IN-2022-73657,2022-12-01,2022-01-16,Standard Class,ME-17725,OFF-PA-10002811,67.032,4,0.4,-32.448,-0.48,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",24.87,-319,2022,12,3,Thursday,Low
IN-2020-45342,2020-03-07,2020-07-07,Standard Class,JP-16135,OFF-PA-10002811,55.86,2,0.0,6.12,0.11,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",24.87,122,2020,3,5,Saturday,Medium
IN-2022-71298,2022-10-03,2022-10-03,Same Day,ND-18370,OFF-PA-10002811,125.685,5,0.1,1.335,0.01,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",24.87,0,2022,10,0,Monday,Low
IN-2022-68638,2022-04-09,2022-07-09,Second Class,JD-16150,OFF-PA-10002811,25.137,1,0.1,0.267,0.01,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",24.87,91,2022,4,5,Saturday,Low
ID-2021-22445,2021-06-14,2021-06-16,First Class,AB-10600,OFF-PA-10002811,44.4087,3,0.47,-30.2013,-0.68,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",24.87,2,2021,6,0,Monday,Low
IN-2021-56689,2021-05-25,2021-05-30,Standard Class,SM-20950,OFF-PA-10002862,165.9,7,0.0,38.01,0.23,Office Supplies,Paper,"Green Bar Message Books, Recycled",18.27,5,2021,5,1,Tuesday,Medium
IN-2022-17874,2022-03-22,2022-03-27,Standard Class,DJ-13510,OFF-PA-10002862,71.1,3,0.0,16.29,0.23,Office Supplies,Paper,"Green Bar Message Books, Recycled",18.27,5,2022,3,1,Tuesday,Medium
IN-2020-27597,2020-01-20,2020-01-26,Standard Class,JB-15925,OFF-PA-10002862,142.2,6,0.0,32.58,0.23,Office Supplies,Paper,"Green Bar Message Books, Recycled",18.27,6,2020,1,0,Monday,Medium
IN-2021-20912,2021-02-08,2021-08-08,Standard Class,SV-20785,OFF-PA-10002921,109.95,5,0.0,25.2,0.23,Office Supplies,Paper,"Eaton Message Books, Multicolor",16.95,181,2021,2,0,Monday,Medium
IN-2022-54148,2022-04-22,2022-04-26,Standard Class,CC-12370,OFF-PA-10002921,21.99,1,0.0,5.04,0.23,Office Supplies,Paper,"Eaton Message Books, Multicolor",16.95,4,2022,4,4,Friday,Medium
IN-2021-53609,2021-06-26,2021-01-07,Standard Class,EH-14125,OFF-PA-10002930,120.5658,3,0.17,14.4558,0.12,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",35.37,-170,2021,6,5,Saturday,Medium
ID-2021-41128,2021-01-10,2021-04-10,Second Class,BB-10990,OFF-PA-10002930,25.6626,1,0.47,-9.7074,-0.38,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",35.37,90,2021,1,6,Sunday,Low
ID-2021-39182,2021-01-31,2021-05-02,Standard Class,CD-12280,OFF-PA-10002930,80.3772,2,0.17,9.6372,0.12,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium",35.37,91,2021,1,6,Sunday,Medium
ID-2021-13625,2021-10-23,2021-10-29,Standard Class,MG-17680,OFF-PA-10002974,62.502,4,0.45,-29.658,-0.47,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",23.04,6,2021,10,5,Saturday,Low
ID-2020-30873,2020-06-06,2020-08-06,First Class,EH-13945,OFF-PA-10002974,105.4011,7,0.47,-55.8789,-0.53,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",23.04,61,2020,6,5,Saturday,Low
ID-2020-44495,2020-02-23,2020-02-27,Standard Class,KM-16225,OFF-PA-10002974,85.23,3,0.0,16.11,0.19,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",23.04,4,2020,2,6,Sunday,Medium
IN-2021-38440,2021-01-19,2021-01-22,First Class,RF-19735,OFF-PA-10002974,153.414,6,0.1,15.174,0.1,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",23.04,3,2021,1,1,Tuesday,Medium
IN-2022-19064,2022-07-15,2022-07-22,Standard Class,BE-11410,OFF-PA-10002974,70.7409,3,0.17,1.6209,0.02,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",23.04,7,2022,7,4,Friday,Low
IN-2020-64081,2020-01-11,2020-06-11,Standard Class,ZD-21925,OFF-PA-10002974,46.8765,3,0.45,-22.2435,-0.47,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",23.04,152,2020,1,5,Saturday,Low
IN-2019-59286,2019-09-27,2019-09-29,Second Class,TD-20995,OFF-PA-10002974,85.23,3,0.0,16.11,0.19,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",23.04,2,2019,9,4,Friday,Medium
IN-2019-12806,2019-04-23,2019-04-26,First Class,BS-11590,OFF-PA-10002974,85.23,3,0.0,16.11,0.19,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",23.04,3,2019,4,1,Tuesday,Medium
IN-2022-66566,2022-12-19,2022-12-24,Second Class,DL-13330,OFF-PA-10002974,76.707,3,0.1,7.587,0.1,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",23.04,5,2022,12,0,Monday,Medium
IN-2019-81833,2019-01-31,2019-06-02,Standard Class,TS-21610,OFF-PA-10002976,121.92,4,0.0,32.88,0.27,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11",22.26,122,2019,1,3,Thursday,Medium
ID-2020-59384,2020-11-08,2020-08-17,Standard Class,LP-17080,OFF-PA-10003020,21.5922,2,0.47,-13.4478,-0.62,Office Supplies,Paper,"Xerox Message Books, Premium",17.52,-83,2020,11,6,Sunday,Low
IN-2021-55891,2021-01-17,2021-01-22,Standard Class,TH-21115,OFF-PA-10003020,109.998,6,0.1,4.878,0.04,Office Supplies,Paper,"Xerox Message Books, Premium",17.52,5,2021,1,6,Sunday,Low
IN-2021-52230,2021-10-08,2021-08-16,Standard Class,SC-20380,OFF-PA-10003020,40.74,2,0.0,5.7,0.14,Office Supplies,Paper,"Xerox Message Books, Premium",17.52,-53,2021,10,4,Friday,Medium
IN-2019-86460,2019-10-14,2019-10-16,Second Class,JJ-15760,OFF-PA-10003033,18.36,2,0.4,2.7,0.15,Office Supplies,Paper,"Enermax Parchment Paper, Recycled",7.83,2,2019,10,0,Monday,Medium
ID-2020-24251,2020-07-06,2020-12-06,Standard Class,SC-20260,OFF-PA-10003115,47.025,3,0.45,-4.275,-0.09,Office Supplies,Paper,"Enermax Note Cards, Premium",17.1,153,2020,7,0,Monday,Low
IN-2019-79971,2019-03-12,2019-08-12,Standard Class,RS-19765,OFF-PA-10003115,228.0,8,0.0,91.2,0.4,Office Supplies,Paper,"Enermax Note Cards, Premium",17.1,153,2019,3,1,Tuesday,High
IN-2021-58915,2021-09-08,2021-12-08,First Class,HJ-14875,OFF-PA-10003115,114.0,4,0.0,45.6,0.4,Office Supplies,Paper,"Enermax Note Cards, Premium",17.1,91,2021,9,2,Wednesday,High
IN-2022-53651,2022-08-19,2022-08-22,First Class,CM-12115,OFF-PA-10003115,85.5,3,0.0,34.2,0.4,Office Supplies,Paper,"Enermax Note Cards, Premium",17.1,3,2022,8,4,Friday,High
IN-2019-24727,2019-04-19,2019-04-23,Standard Class,NF-18475,OFF-PA-10003139,33.24,2,0.0,12.24,0.37,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled",10.5,4,2019,4,4,Friday,High
