product_id,category,sub_category,product_name,product_cost_to_consumer
OFF-PA-10003455,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",11.49
OFF-PA-10003499,Office Supplies,Paper,"Xerox Parchment Paper, 8.5 x 11",9.24
OFF-PA-10003511,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",10.56
OFF-PA-10003527,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",17.16
OFF-PA-10003550,Office Supplies,Paper,"Eaton Cards & Envelopes, Recycled",38.34
OFF-PA-10003654,Office Supplies,Paper,"SanDisk Memo Slips, Recycled",13.35
OFF-PA-10003686,Office Supplies,Paper,"SanDisk Message Books, Multicolor",24.48
OFF-PA-10003699,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled",10.5
OFF-PA-10003731,Office Supplies,Paper,"Enermax Note Cards, Premium",17.97
OFF-PA-10003744,Office Supplies,Paper,"Green Bar Parchment Paper, Multicolor",12.33
OFF-PA-10003784,Office Supplies,Paper,"Eaton Note Cards, Premium",14.01
OFF-PA-10003805,Office Supplies,Paper,"Eaton Note Cards, Multicolor",23.04
OFF-PA-10003808,Office Supplies,Paper,"SanDisk Note Cards, Premium",22.8
OFF-PA-10003835,Office Supplies,Paper,"SanDisk Memo Slips, Premium",11.22
OFF-PA-10003878,Office Supplies,Paper,"Enermax Cards & Envelopes, Premium",34.86
OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Premium",11.22
OFF-PA-10003906,Office Supplies,Paper,"Eaton Memo Slips, Premium",7.56
OFF-PA-10003938,Office Supplies,Paper,"Eaton Cards & Envelopes, Premium",35.25
OFF-PA-10003943,Office Supplies,Paper,"Green Bar Computer Printout Paper, Multicolor",24.33
OFF-PA-10003969,Office Supplies,Paper,"Green Bar Note Cards, 8.5 x 11",16.65
OFF-PA-10004054,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled",21.39
OFF-PA-10004115,Office Supplies,Paper,"Green Bar Computer Printout Paper, 8.5 x 11",25.11
OFF-PA-10004124,Office Supplies,Paper,"SanDisk Message Books, 8.5 x 11",27.15
OFF-PA-10004151,Office Supplies,Paper,"SanDisk Note Cards, Multicolor",26.49
OFF-PA-10004174,Office Supplies,Paper,"Enermax Computer Printout Paper, 8.5 x 11",25.11
OFF-PA-10004185,Office Supplies,Paper,"SanDisk Message Books, Recycled",16.62
OFF-PA-10004187,Office Supplies,Paper,"Xerox Message Books, Multicolor",20.49
OFF-PA-10004260,Office Supplies,Paper,"Xerox Memo Slips, Recycled",8.49
OFF-PA-10004268,Office Supplies,Paper,"SanDisk Note Cards, 8.5 x 11",27.66
OFF-PA-10004286,Office Supplies,Paper,"Enermax Cards & Envelopes, Recycled",34.8
OFF-PA-10004287,Office Supplies,Paper,"Enermax Message Books, Recycled",21.09
OFF-PA-10004326,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",14.79
OFF-PA-10004335,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled",21.39
OFF-PA-10004337,Office Supplies,Paper,"Eaton Computer Printout Paper, Premium",14.1
OFF-PA-10004379,Office Supplies,Paper,"Enermax Computer Printout Paper, Premium",27.93
OFF-PA-10004380,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor",16.2
OFF-PA-10004433,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",15.18
OFF-PA-10004444,Office Supplies,Paper,"SanDisk Note Cards, Premium",22.8
OFF-PA-10004475,Office Supplies,Paper,"Xerox Computer Printout Paper, 8.5 x 11",22.26
OFF-PA-10004495,Office Supplies,Paper,"SanDisk Note Cards, Premium",14.91
OFF-PA-10004498,Office Supplies,Paper,"Enermax Memo Slips, Multicolor",11.28
OFF-PA-10004573,Office Supplies,Paper,"Enermax Memo Slips, Premium",10.5
OFF-PA-10004613,Office Supplies,Paper,"Green Bar Note Cards, Premium",26.52
OFF-PA-10004640,Office Supplies,Paper,"Eaton Message Books, Multicolor",16.95
OFF-PA-10004648,Office Supplies,Paper,"Xerox Message Books, Recycled",18.87
OFF-PA-10004673,Office Supplies,Paper,"Enermax Message Books, 8.5 x 11",19.74
OFF-PA-10004727,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",18.03
OFF-PA-10004741,Office Supplies,Paper,"SanDisk Cards & Envelopes, 8.5 x 11",49.95
OFF-PA-10004756,Office Supplies,Paper,"SanDisk Cards & Envelopes, Multicolor",46.35
OFF-PA-10004766,Office Supplies,Paper,"Enermax Message Books, Premium",15.99
OFF-PA-10004815,Office Supplies,Paper,"Xerox Note Cards, Premium",18.48
OFF-PA-10004881,Office Supplies,Paper,"Xerox Computer Printout Paper, Recycled",17.07
OFF-PA-10004910,Office Supplies,Paper,"Eaton Message Books, Premium",10.71
OFF-PA-10004918,Office Supplies,Paper,"SanDisk Message Books, Recycled",16.62
OFF-PA-10004930,Office Supplies,Paper,"Xerox Note Cards, Recycled",15.27
OFF-PA-10004943,Office Supplies,Paper,"Enermax Memo Slips, 8.5 x 11",11.31
OFF-PA-10004946,Office Supplies,Paper,"SanDisk Note Cards, Multicolor",26.49
OFF-PA-10004968,Office Supplies,Paper,"Enermax Computer Printout Paper, Multicolor",22.71
OFF-PA-10004990,Office Supplies,Paper,"SanDisk Computer Printout Paper, Recycled",22.89
OFF-PA-10004994,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",15.18
OFF-ST-10000003,Office Supplies,Storage,"Tenex Shelving, Industrial",38.07
OFF-ST-10000007,Office Supplies,Storage,"Fellowes File Cart, Single Width",68.67
OFF-ST-10000016,Office Supplies,Storage,"Eldon Folders, Blue",11.73
OFF-ST-10000022,Office Supplies,Storage,"Eldon Folders, Industrial",16.95
OFF-ST-10000078,Office Supplies,Storage,"Eldon Trays, Single Width",44.64
OFF-ST-10000103,Office Supplies,Storage,"Smead Lockers, Industrial",171.06
OFF-ST-10000107,Office Supplies,Storage,"Eldon File Cart, Industrial",124.08
OFF-ST-10000123,Office Supplies,Storage,"Fellowes Folders, Wire Frame",24.48
OFF-ST-10000210,Office Supplies,Storage,"Tenex Lockers, Wire Frame",113.82
OFF-ST-10000220,Office Supplies,Storage,"Rogers Shelving, Industrial",51.36
OFF-ST-10000268,Office Supplies,Storage,"Smead Box, Blue",7.77
OFF-ST-10000287,Office Supplies,Storage,"Rogers Box, Blue",17.04
OFF-ST-10000299,Office Supplies,Storage,"Tenex Trays, Single Width",31.47
OFF-ST-10000306,Office Supplies,Storage,"Rogers Trays, Single Width",52.47
OFF-ST-10000327,Office Supplies,Storage,"Smead Folders, Wire Frame",14.25
OFF-ST-10000344,Office Supplies,Storage,"Fellowes Box, Industrial",14.73
OFF-ST-10000351,Office Supplies,Storage,"Smead Shelving, Wire Frame",47.52
OFF-ST-10000362,Office Supplies,Storage,"Eldon File Cart, Blue",92.7
OFF-ST-10000378,Office Supplies,Storage,"Tenex Box, Wire Frame",10.14
OFF-ST-10000485,Office Supplies,Storage,"Fellowes Folders, Single Width",20.37
OFF-ST-10000542,Office Supplies,Storage,"Fellowes Folders, Industrial",22.86
OFF-ST-10000546,Office Supplies,Storage,"Tenex Lockers, Wire Frame",113.82
OFF-ST-10000622,Office Supplies,Storage,"Rogers File Cart, Single Width",130.74
OFF-ST-10000661,Office Supplies,Storage,"Tenex Box, Industrial",14.46
OFF-ST-10000701,Office Supplies,Storage,"Rogers Shelving, Single Width",34.83
OFF-ST-10000704,Office Supplies,Storage,"Rogers File Cart, Blue",88.65
OFF-ST-10000752,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",80.49
OFF-ST-10000794,Office Supplies,Storage,"Tenex Trays, Wire Frame",29.31
OFF-ST-10000806,Office Supplies,Storage,"Fellowes Shelving, Industrial",49.59
OFF-ST-10000884,Office Supplies,Storage,"Smead Folders, Blue",11.91
OFF-ST-10000892,Office Supplies,Storage,"Tenex Trays, Wire Frame",29.31
OFF-ST-10000948,Office Supplies,Storage,"Fellowes Box, Blue",10.05
OFF-ST-10001026,Office Supplies,Storage,"Fellowes Trays, Single Width",31.59
OFF-ST-10001057,Office Supplies,Storage,"Eldon Folders, Wire Frame",11.4
OFF-ST-10001124,Office Supplies,Storage,"Fellowes Trays, Wire Frame",49.14
OFF-ST-10001173,Office Supplies,Storage,"Eldon Trays, Industrial",48.45
OFF-ST-10001186,Office Supplies,Storage,"Rogers Trays, Industrial",41.04
OFF-ST-10001214,Office Supplies,Storage,"Smead Box, Industrial",5.76
OFF-ST-10001229,Office Supplies,Storage,"Fellowes Box, Single Width",18.15
OFF-ST-10001290,Office Supplies,Storage,"Rogers Shelving, Single Width",34.83
OFF-ST-10001342,Office Supplies,Storage,"Fellowes Trays, Blue",32.16
OFF-ST-10001357,Office Supplies,Storage,"Eldon Lockers, Single Width",162.33
OFF-ST-10001366,Office Supplies,Storage,"Rogers Folders, Wire Frame",27.99
OFF-ST-10001414,Office Supplies,Storage,"Rogers Lockers, Wire Frame",177
OFF-ST-10001458,Office Supplies,Storage,"Rogers Folders, Blue",15.66
OFF-ST-10001534,Office Supplies,Storage,"Smead Folders, Industrial",9.72
OFF-ST-10001554,Office Supplies,Storage,"Eldon Folders, Industrial",16.95
OFF-ST-10001567,Office Supplies,Storage,"Smead File Cart, Single Width",74.49
OFF-ST-10001631,Office Supplies,Storage,"Tenex Trays, Blue",30.36
OFF-ST-10001638,Office Supplies,Storage,"Tenex File Cart, Single Width",95.58
OFF-ST-10001694,Office Supplies,Storage,"Smead Folders, Blue",11.91
OFF-ST-10001707,Office Supplies,Storage,"Smead Shelving, Single Width",47.01
OFF-ST-10001719,Office Supplies,Storage,"Tenex Trays, Industrial",53.07
OFF-ST-10001743,Office Supplies,Storage,"Tenex Folders, Wire Frame",18.3
OFF-ST-10001752,Office Supplies,Storage,"Tenex Shelving, Wire Frame",44.61
OFF-ST-10001753,Office Supplies,Storage,"Eldon Shelving, Industrial",41.58
OFF-ST-10001755,Office Supplies,Storage,"Smead Lockers, Single Width",109.17
OFF-ST-10001776,Office Supplies,Storage,"Eldon Trays, Wire Frame",39.99
OFF-ST-10001799,Office Supplies,Storage,"Fellowes Box, Single Width",18.15
OFF-ST-10001824,Office Supplies,Storage,"Rogers Box, Single Width",22.56
OFF-ST-10001832,Office Supplies,Storage,"Eldon Box, Blue",6.78
OFF-ST-10002028,Office Supplies,Storage,"Fellowes File Cart, Single Width",68.67
OFF-ST-10002066,Office Supplies,Storage,"Smead File Cart, Blue",90.51
OFF-ST-10002074,Office Supplies,Storage,"Tenex Box, Blue",16.02
OFF-ST-10002085,Office Supplies,Storage,"Tenex File Cart, Industrial",69.75
OFF-ST-10002119,Office Supplies,Storage,"Rogers Shelving, Industrial",51.36
OFF-ST-10002161,Office Supplies,Storage,"Tenex Trays, Single Width",31.47
OFF-ST-10002220,Office Supplies,Storage,"Fellowes File Cart, Blue",74.16
OFF-ST-10002221,Office Supplies,Storage,"Rogers Lockers, Industrial",210
OFF-ST-10002240,Office Supplies,Storage,"Fellowes Shelving, Blue",41.67
OFF-ST-10002250,Office Supplies,Storage,"Smead Folders, Industrial",9.72
OFF-ST-10002292,Office Supplies,Storage,"Fellowes Lockers, Single Width",203.22
OFF-ST-10002318,Office Supplies,Storage,"Smead Box, Industrial",5.76
OFF-ST-10002395,Office Supplies,Storage,"Rogers Lockers, Single Width",118.53
OFF-ST-10002424,Office Supplies,Storage,"Smead Trays, Industrial",41.13
OFF-ST-10002499,Office Supplies,Storage,"Fellowes Shelving, Single Width",50.37
OFF-ST-10002505,Office Supplies,Storage,"Tenex Box, Wire Frame",10.14
OFF-ST-10002515,Office Supplies,Storage,"Eldon Lockers, Wire Frame",112.29
OFF-ST-10002530,Office Supplies,Storage,"Rogers Lockers, Single Width",118.53
OFF-ST-10002538,Office Supplies,Storage,"Fellowes Shelving, Blue",41.67
OFF-ST-10002618,Office Supplies,Storage,"Tenex Folders, Blue",12.54
OFF-ST-10002619,Office Supplies,Storage,"Rogers Lockers, Blue",201.06
OFF-ST-10002642,Office Supplies,Storage,"Eldon Lockers, Single Width",162.33
OFF-ST-10002650,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",140.37
OFF-ST-10002714,Office Supplies,Storage,"Eldon Box, Industrial",6.36
OFF-ST-10002763,Office Supplies,Storage,"Fellowes Lockers, Wire Frame",140.37
OFF-ST-10002774,Office Supplies,Storage,"Rogers Lockers, Industrial",210
OFF-ST-10002791,Office Supplies,Storage,"Tenex Shelving, Blue",54.66
OFF-ST-10002834,Office Supplies,Storage,"Smead File Cart, Single Width",101.82
OFF-ST-10002967,Office Supplies,Storage,"Rogers Folders, Blue",15.66
OFF-ST-10003012,Office Supplies,Storage,"Tenex Folders, Industrial",18.75
OFF-ST-10003017,Office Supplies,Storage,"Tenex Box, Industrial",14.46
OFF-ST-10003020,Office Supplies,Storage,"Tenex Lockers, Industrial",153.48
OFF-ST-10003088,Office Supplies,Storage,"Fellowes Box, Wire Frame",15.75
OFF-ST-10003121,Office Supplies,Storage,"Rogers Box, Industrial",21.03
OFF-ST-10003141,Office Supplies,Storage,"Fellowes Trays, Industrial",46.89
OFF-ST-10003150,Office Supplies,Storage,"Smead Lockers, Wire Frame",175.77
OFF-ST-10003154,Office Supplies,Storage,"Fellowes Shelving, Industrial",49.59
OFF-ST-10003159,Office Supplies,Storage,"Smead Trays, Single Width",39.78
OFF-ST-10003203,Office Supplies,Storage,"Eldon Lockers, Wire Frame",112.29
OFF-ST-10003206,Office Supplies,Storage,"Eldon Shelving, Blue",25.68
OFF-ST-10003243,Office Supplies,Storage,"Fellowes Folders, Blue",16.65
OFF-ST-10003256,Office Supplies,Storage,"Eldon Shelving, Wire Frame",47.49
OFF-ST-10003274,Office Supplies,Storage,"Eldon Box, Wire Frame",7.29
OFF-ST-10003282,Office Supplies,Storage,"Fellowes Folders, Single Width",20.37
OFF-ST-10003286,Office Supplies,Storage,"Rogers Lockers, Wire Frame",177
OFF-ST-10003293,Office Supplies,Storage,"Smead File Cart, Single Width",74.49
OFF-ST-10003295,Office Supplies,Storage,"Tenex Lockers, Blue",151.08
OFF-ST-10003306,Office Supplies,Storage,"Eldon File Cart, Single Width",115.56
OFF-ST-10003319,Office Supplies,Storage,"Rogers Box, Wire Frame",15.69
OFF-ST-10003334,Office Supplies,Storage,"Smead Trays, Wire Frame",39
OFF-ST-10003393,Office Supplies,Storage,"Smead Box, Wire Frame",8.58
OFF-ST-10003411,Office Supplies,Storage,"Eldon Trays, Wire Frame",39.99
OFF-ST-10003414,Office Supplies,Storage,"Smead Box, Wire Frame",8.58
OFF-ST-10003445,Office Supplies,Storage,"Rogers Folders, Industrial",30.24
OFF-ST-10003528,Office Supplies,Storage,"Fellowes Folders, Wire Frame",24.48
OFF-ST-10003547,Office Supplies,Storage,"Smead Shelving, Blue",27.42
OFF-ST-10003578,Office Supplies,Storage,"Smead Box, Blue",7.77
OFF-ST-10003606,Office Supplies,Storage,"Smead Box, Single Width",8.1
OFF-ST-10003807,Office Supplies,Storage,"Eldon Folders, Wire Frame",11.4
OFF-ST-10003808,Office Supplies,Storage,"Eldon Box, Wire Frame",7.29
OFF-ST-10003810,Office Supplies,Storage,"Tenex Box, Single Width",10.77
OFF-ST-10003837,Office Supplies,Storage,"Tenex Lockers, Single Width",175.62
OFF-ST-10003907,Office Supplies,Storage,"Rogers Shelving, Wire Frame",43.47
OFF-ST-10003931,Office Supplies,Storage,"Smead Lockers, Blue",168.66
OFF-ST-10003953,Office Supplies,Storage,"Smead File Cart, Industrial",92.46
OFF-ST-10003964,Office Supplies,Storage,"Fellowes Lockers, Industrial",182.88
OFF-ST-10004015,Office Supplies,Storage,"Smead Trays, Blue",24.75
OFF-ST-10004019,Office Supplies,Storage,"Rogers Folders, Single Width",21.51
OFF-ST-10004050,Office Supplies,Storage,"Fellowes Folders, Blue",16.65
OFF-ST-10004060,Office Supplies,Storage,"Fellowes Lockers, Blue",118.2
OFF-ST-10004141,Office Supplies,Storage,"Rogers Folders, Wire Frame",27.99
OFF-ST-10004159,Office Supplies,Storage,"Eldon Lockers, Blue",193.98
OFF-ST-10004180,Office Supplies,Storage,"Tenex File Cart, Single Width",118.08
OFF-ST-10004183,Office Supplies,Storage,"Rogers Trays, Wire Frame",35.85
OFF-ST-10004226,Office Supplies,Storage,"Fellowes File Cart, Blue",74.16
OFF-ST-10004228,Office Supplies,Storage,"Tenex Shelving, Industrial",38.07
OFF-ST-10004236,Office Supplies,Storage,"Eldon Folders, Blue",11.73
OFF-ST-10004280,Office Supplies,Storage,"Eldon Trays, Industrial",48.45
OFF-ST-10004315,Office Supplies,Storage,"Rogers Lockers, Blue",201.06
OFF-ST-10004325,Office Supplies,Storage,"Eldon Box, Single Width",6.18
OFF-ST-10004331,Office Supplies,Storage,"Eldon Folders, Single Width",15.33
OFF-ST-10004341,Office Supplies,Storage,"Tenex File Cart, Single Width",118.08
OFF-ST-10004346,Office Supplies,Storage,"Tenex Shelving, Single Width",47.61
OFF-ST-10004350,Office Supplies,Storage,"Rogers Shelving, Blue",36.06
OFF-ST-10004365,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",30.18
OFF-ST-10004374,Office Supplies,Storage,"Smead File Cart, Single Width",101.82
OFF-ST-10004382,Office Supplies,Storage,"Tenex Folders, Industrial",18.75
OFF-ST-10004431,Office Supplies,Storage,"Fellowes Trays, Single Width",31.59
OFF-ST-10004464,Office Supplies,Storage,"Eldon Trays, Blue",26.88
OFF-ST-10004479,Office Supplies,Storage,"Eldon Shelving, Industrial",41.58
OFF-ST-10004496,Office Supplies,Storage,"Tenex Box, Blue",16.02
OFF-ST-10004576,Office Supplies,Storage,"Rogers File Cart, Single Width",116.16
OFF-ST-10004577,Office Supplies,Storage,"Fellowes Lockers, Industrial",182.88
OFF-ST-10004583,Office Supplies,Storage,"Eldon Shelving, Single Width",46.05
OFF-ST-10004608,Office Supplies,Storage,"Smead Shelving, Industrial",44.49
OFF-ST-10004668,Office Supplies,Storage,"Smead Trays, Industrial",41.13
OFF-ST-10004687,Office Supplies,Storage,"Eldon Lockers, Industrial",115.08
OFF-ST-10004703,Office Supplies,Storage,"Tenex Folders, Single Width",18.6
OFF-ST-10004748,Office Supplies,Storage,"Smead Lockers, Blue",168.66
OFF-ST-10004768,Office Supplies,Storage,"Eldon Lockers, Industrial",115.08
OFF-ST-10004794,Office Supplies,Storage,"Rogers Shelving, Blue",36.06
OFF-ST-10004802,Office Supplies,Storage,"Rogers File Cart, Industrial",107.64
OFF-ST-10004830,Office Supplies,Storage,"Eldon Lockers, Blue",193.98
OFF-ST-10004837,Office Supplies,Storage,"Eldon File Cart, Single Width",120.27
OFF-ST-10004841,Office Supplies,Storage,"Eldon Box, Blue",6.78
OFF-ST-10004847,Office Supplies,Storage,"Tenex File Cart, Blue",71.94
OFF-ST-10004857,Office Supplies,Storage,"Smead Folders, Single Width",11.4
OFF-ST-10004871,Office Supplies,Storage,"Rogers Trays, Blue",45.66
OFF-ST-10004897,Office Supplies,Storage,"Tenex Folders, Blue",12.54
OFF-ST-10004947,Office Supplies,Storage,"Fellowes File Cart, Industrial",126.78
OFF-ST-10004972,Office Supplies,Storage,"Eldon Shelving, Blue",25.68
OFF-ST-10004983,Office Supplies,Storage,"Smead Shelving, Wire Frame",47.52
OFF-SU-10000062,Office Supplies,Supplies,"Stiletto Scissors, High Speed",23.16
OFF-SU-10000079,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",32.37
OFF-SU-10000148,Office Supplies,Supplies,"Stiletto Ruler, Serrated",10.77
OFF-SU-10000175,Office Supplies,Supplies,"Elite Scissors, Easy Grip",19.83
OFF-SU-10000178,Office Supplies,Supplies,"Acme Ruler, Easy Grip",16.89
OFF-SU-10000180,Office Supplies,Supplies,"Acme Shears, Serrated",41.52
OFF-SU-10000207,Office Supplies,Supplies,"Kleencut Box Cutter, High Speed",26.34
OFF-SU-10000216,Office Supplies,Supplies,"Stiletto Ruler, Steel",10.29
OFF-SU-10000256,Office Supplies,Supplies,"Acme Scissors, Steel",21.39
OFF-SU-10000272,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",17.7
OFF-SU-10000283,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",23.85
OFF-SU-10000289,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",11.55
OFF-SU-10000375,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",28.29
OFF-SU-10000411,Office Supplies,Supplies,"Stiletto Box Cutter, Easy Grip",26.34
OFF-SU-10000427,Office Supplies,Supplies,"Fiskars Trimmer, Steel",37.95
OFF-SU-10000452,Office Supplies,Supplies,"Fiskars Letter Opener, Steel",22.17
OFF-SU-10000484,Office Supplies,Supplies,"Kleencut Ruler, High Speed",9.63
OFF-SU-10000496,Office Supplies,Supplies,"Fiskars Scissors, Steel",14.91
OFF-SU-10000596,Office Supplies,Supplies,"Stiletto Trimmer, Steel",24.45
OFF-SU-10000618,Office Supplies,Supplies,"Acme Trimmer, High Speed",28.11
OFF-SU-10000649,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",35.19
OFF-SU-10000697,Office Supplies,Supplies,"Kleencut Ruler, Serrated",7.5
OFF-SU-10000707,Office Supplies,Supplies,"Stiletto Shears, Serrated",25.56
OFF-SU-10000723,Office Supplies,Supplies,"Kleencut Shears, Steel",37.41
OFF-SU-10000738,Office Supplies,Supplies,"Acme Shears, Steel",37.98
OFF-SU-10000789,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",20.07
OFF-SU-10000835,Office Supplies,Supplies,"Acme Box Cutter, Steel",32.76
OFF-SU-10000866,Office Supplies,Supplies,"Elite Trimmer, Serrated",33.78
OFF-SU-10000885,Office Supplies,Supplies,"Elite Box Cutter, Steel",33.63
OFF-SU-10000914,Office Supplies,Supplies,"Kleencut Scissors, Serrated",15.21
OFF-SU-10000932,Office Supplies,Supplies,"Elite Shears, Steel",44.58
OFF-SU-10000954,Office Supplies,Supplies,"Acme Scissors, High Speed",17.58
