order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,profit_margin
IN-2022-73944,22/10/2022,26/10/2022,Standard Class,AZ-10750,OFF-LA-10000244,28.836,3,0.1,7.326,0.25
IN-2022-18560,11/08/2022,15/08/2022,Standard Class,BM-11140,OFF-LA-10000271,30.456,3,0.1,12.456,0.41
IN-2020-42920,09/06/2020,15/06/2020,Standard Class,LA-16780,OFF-LA-10000271,22.56,2,0,10.56,0.47
IN-2020-68911,24/08/2020,26/08/2020,First Class,AP-10915,OFF-LA-10000271,56.4,5,0,26.4,0.47
IN-2021-76667,05/06/2021,10/06/2021,Second Class,LW-16990,OFF-LA-10000271,45.12,4,0,21.12,0.47
IN-2022-27667,13/05/2022,15/05/2022,First Class,RD-19810,OFF-LA-10000271,11.28,1,0,5.28,0.47
IN-2019-24769,06/09/2019,12/09/2019,Standard Class,JM-15535,OFF-LA-10000322,6.9,1,0,1.02,0.15
IN-2022-26260,07/05/2022,09/05/2022,Second Class,MO-17500,OFF-LA-10000322,12.42,2,0.1,0.66,0.05
IN-2021-11973,11/06/2021,15/06/2021,Standard Class,PF-19225,OFF-LA-10000322,30.36,8,0.45,-16.68,-0.55
IN-2021-40477,04/06/2021,08/06/2021,Standard Class,NB-18655,OFF-LA-10000322,62.1,9,0,9.18,0.15
IN-2020-14724,11/08/2020,13/08/2020,First Class,CT-11995,OFF-LA-10000322,20.7,3,0,3.06,0.15
ID-2020-60980,17/08/2020,17/08/2020,Same Day,EM-14200,OFF-LA-10000370,13.5786,2,0.47,-3.6414,-0.27
IN-2020-43508,19/12/2020,24/12/2020,Standard Class,LF-17185,OFF-LA-10000370,23.058,2,0.1,5.838,0.25
IN-2022-74476,16/08/2022,21/08/2022,Second Class,KL-16555,OFF-LA-10000370,47.5251,7,0.47,-12.7449,-0.27
IN-2021-50578,14/01/2021,18/01/2021,Standard Class,LC-16930,OFF-LA-10000370,46.116,4,0.1,11.676,0.25
ID-2022-62611,04/06/2022,09/06/2022,Standard Class,GM-14680,OFF-LA-10000370,69.174,6,0.1,17.514,0.25
IN-2019-18203,26/07/2019,30/07/2019,Standard Class,AG-10300,OFF-LA-10000370,46.116,4,0.1,11.676,0.25
ID-2022-15774,25/11/2022,29/11/2022,Standard Class,BP-11185,OFF-LA-10000370,27.1572,4,0.47,-7.2828,-0.27
IN-2019-55079,10/08/2019,13/08/2019,First Class,PN-18775,OFF-LA-10000425,23.34,2,0,9.3,0.4
IN-2021-79600,24/07/2021,26/07/2021,First Class,PA-19060,OFF-LA-10000425,63.018,6,0.1,20.898,0.33
IN-2022-65194,27/03/2022,30/03/2022,Second Class,AF-10870,OFF-LA-10000425,58.35,5,0,23.25,0.4
IN-2022-10860,06/10/2022,08/10/2022,Second Class,AH-10465,OFF-LA-10000425,46.68,4,0,18.6,0.4
ID-2019-40953,05/07/2019,08/07/2019,First Class,AA-10315,OFF-LA-10000425,44.9295,7,0.45,-4.2105,-0.09
IN-2022-45202,26/08/2022,26/08/2022,Same Day,SU-20665,OFF-LA-10000425,70.02,6,0,27.9,0.4
ID-2022-67357,03/12/2022,08/12/2022,Second Class,AA-10645,OFF-LA-10000425,43.2957,7,0.47,-5.8443,-0.13
IN-2020-18868,28/11/2020,02/12/2020,Standard Class,DB-13405,OFF-LA-10000425,18.5553,3,0.47,-2.5047,-0.13
IN-2020-60287,04/07/2020,08/07/2020,Second Class,MG-17650,OFF-LA-10000425,23.34,2,0,9.3,0.4
IN-2019-43298,04/11/2019,06/11/2019,Second Class,MV-17485,OFF-LA-10000436,17.28,4,0.5,-13.92,-0.81
IN-2019-62331,24/05/2019,30/05/2019,Standard Class,RE-19405,OFF-LA-10000436,38.88,5,0.1,-0.12,0
ID-2022-22242,31/10/2022,04/11/2022,Standard Class,GH-14410,OFF-LA-10000436,38.88,5,0.1,-0.12,0
IN-2019-86782,01/06/2019,04/06/2019,First Class,ME-17320,OFF-LA-10000438,65.16,6,0,32.58,0.5
IN-2019-83429,17/09/2019,22/09/2019,Standard Class,RC-19825,OFF-LA-10000438,21.72,2,0,10.86,0.5
IN-2022-48611,13/08/2022,18/08/2022,Standard Class,SC-20380,OFF-LA-10000471,84,7,0,37.8,0.45
IN-2020-74686,18/12/2020,22/12/2020,Standard Class,JH-15910,OFF-LA-10000471,24,2,0,10.8,0.45
IN-2021-64333,13/08/2021,14/08/2021,First Class,KE-16420,OFF-LA-10000471,32.4,3,0.1,12.6,0.39
IN-2021-58929,30/05/2021,02/06/2021,Second Class,CS-12175,OFF-LA-10000471,31.8,5,0.47,-1.2,-0.04
IN-2022-86726,19/12/2022,23/12/2022,Standard Class,JF-15490,OFF-LA-10000473,17.1,2,0,6.3,0.37
ID-2021-13625,23/10/2021,29/10/2021,Standard Class,MG-17680,OFF-LA-10000477,14.784,4,0.45,-10.536,-0.71
ID-2019-43480,23/11/2019,25/11/2019,First Class,MS-17980,OFF-LA-10000477,10.6848,3,0.47,-8.3052,-0.78
IN-2021-67938,06/11/2021,11/11/2021,Standard Class,SC-20020,OFF-LA-10000477,20.16,3,0,1.17,0.06
IN-2019-85872,11/12/2019,18/12/2019,Standard Class,CA-11965,OFF-LA-10000483,13.536,2,0.4,1.536,0.11
IN-2019-42591,26/11/2019,30/11/2019,Standard Class,MA-17995,OFF-LA-10000506,39.42,4,0.1,8.22,0.21
ID-2022-65173,27/11/2022,02/12/2022,Standard Class,CS-12355,OFF-LA-10000506,11.607,2,0.47,-3.993,-0.34
IN-2019-19351,18/06/2019,20/06/2019,First Class,BW-11110,OFF-LA-10000506,43.8,4,0,12.6,0.29
ID-2022-75057,30/10/2022,03/11/2022,Standard Class,NP-18670,OFF-LA-10000506,29.0175,5,0.47,-9.9825,-0.34
IN-2022-64669,21/01/2022,23/01/2022,First Class,VP-21730,OFF-LA-10000506,54.75,5,0,15.75,0.29
IN-2021-77731,13/02/2021,17/02/2021,Standard Class,RA-19915,OFF-LA-10000506,87.6,8,0,25.2,0.29
IN-2022-13478,26/07/2022,30/07/2022,Second Class,BM-11575,OFF-LA-10000506,12.045,2,0.45,-3.555,-0.3
IN-2022-42395,11/12/2022,13/12/2022,First Class,TD-20995,OFF-LA-10000506,21.9,2,0,6.3,0.29
IN-2021-42864,20/11/2021,20/11/2021,Same Day,TC-21295,OFF-LA-10000506,52.2315,9,0.47,-17.9685,-0.34
IN-2022-24013,01/08/2022,04/08/2022,First Class,NP-18325,OFF-LA-10000506,19.71,2,0.1,4.11,0.21
IN-2020-14808,15/08/2020,19/08/2020,Standard Class,LS-17245,OFF-LA-10000540,20.925,5,0.1,3.825,0.18
ID-2022-41597,15/03/2022,17/03/2022,Second Class,MG-17680,OFF-LA-10000540,23.157,6,0.17,2.637,0.11
IN-2019-36620,03/09/2019,07/09/2019,Standard Class,SC-20770,OFF-LA-10000540,9.3,2,0,2.46,0.26
IN-2020-41261,16/10/2020,22/10/2020,Standard Class,TB-21055,OFF-LA-10000540,9.3,2,0,2.46,0.26
IN-2020-44943,28/09/2020,30/09/2020,First Class,BE-11410,OFF-LA-10000540,23.25,5,0,6.15,0.26
IN-2020-52657,18/12/2020,20/12/2020,Second Class,BV-11245,OFF-LA-10000590,40.32,3,0,18.54,0.46
ID-2021-79432,12/12/2021,15/12/2021,Second Class,JK-15325,OFF-LA-10000590,36.288,3,0.1,14.508,0.4
IN-2021-60931,15/01/2021,15/01/2021,Same Day,MC-17425,OFF-LA-10000590,120.96,9,0,55.62,0.46
ID-2020-77801,24/11/2020,30/11/2020,Standard Class,DP-13165,OFF-LA-10000615,73.3785,13,0.47,-31.9215,-0.44
ID-2022-25175,26/09/2022,02/10/2022,Standard Class,BB-10990,OFF-LA-10000615,23.43,4,0.45,-8.97,-0.38
IN-2021-60308,03/11/2021,05/11/2021,First Class,PO-19195,OFF-LA-10000615,74.55,7,0,17.85,0.24
IN-2021-11973,11/06/2021,15/06/2021,Standard Class,PF-19225,OFF-LA-10000615,17.5725,3,0.45,-6.7275,-0.38
IN-2021-69387,18/08/2021,20/08/2021,First Class,AW-10930,OFF-LA-10000615,28.755,3,0.1,4.455,0.15
IN-2021-46609,16/08/2021,20/08/2021,Standard Class,FM-14215,OFF-LA-10000615,16.9335,3,0.47,-7.3665,-0.44
ID-2022-57627,09/08/2022,14/08/2022,Standard Class,CC-12370,OFF-LA-10000615,31.95,6,0.5,-16.65,-0.52
IN-2021-34835,05/06/2021,07/06/2021,First Class,VM-21685,OFF-LA-10000624,54.18,6,0,19.98,0.37
ID-2022-11098,20/06/2022,25/06/2022,Standard Class,ND-18460,OFF-LA-10000624,24.381,3,0.1,7.281,0.3
ID-2021-63640,09/05/2021,11/05/2021,First Class,RB-19330,OFF-LA-10000624,29.799,6,0.45,-4.401,-0.15
IN-2022-46777,26/01/2022,30/01/2022,Standard Class,KD-16345,OFF-LA-10000624,9.03,1,0,3.33,0.37
ID-2022-41597,15/03/2022,17/03/2022,Second Class,MG-17680,OFF-LA-10000624,29.9796,4,0.17,7.1796,0.24
IN-2022-56528,04/12/2022,09/12/2022,Second Class,TG-21310,OFF-LA-10000624,45.15,5,0,16.65,0.37
IN-2019-50774,19/04/2019,25/04/2019,Standard Class,NL-18310,OFF-LA-10000624,54.18,6,0,19.98,0.37
IN-2019-17202,03/05/2019,08/05/2019,Standard Class,VD-21670,OFF-LA-10000635,49.1775,5,0.17,13.6275,0.28
IN-2021-76667,05/06/2021,10/06/2021,Second Class,LW-16990,OFF-LA-10000635,23.7,2,0,9.48,0.4
ID-2020-23152,04/09/2020,08/09/2020,Standard Class,MP-17470,OFF-LA-10000635,11.85,2,0.5,-2.37,-0.2
IN-2019-10286,18/12/2019,21/12/2019,First Class,PB-19210,OFF-LA-10000635,23.7,2,0,9.48,0.4
IN-2022-15263,29/09/2022,03/10/2022,Standard Class,BE-11335,OFF-LA-10000658,36.72,3,0,13.14,0.36
IN-2020-54883,20/05/2020,22/05/2020,Second Class,NM-18520,OFF-LA-10000658,50.796,5,0.17,11.496,0.23
IN-2022-50473,28/08/2022,29/08/2022,First Class,AP-10915,OFF-LA-10000658,24.48,2,0,8.76,0.36
IN-2020-33064,03/05/2020,09/05/2020,Standard Class,RM-19675,OFF-LA-10000658,30.4776,3,0.17,6.8976,0.23
IN-2020-17986,20/03/2020,22/03/2020,Second Class,KD-16615,OFF-LA-10000658,61.2,5,0,21.9,0.36
ID-2020-22550,14/11/2020,18/11/2020,Standard Class,BD-11620,OFF-LA-10000658,60.588,9,0.45,-10.152,-0.17
IN-2020-70612,14/11/2020,20/11/2020,Standard Class,TG-21640,OFF-LA-10000668,28.8585,5,0.47,1.5585,0.05
IN-2020-51173,14/01/2020,19/01/2020,Standard Class,TC-21145,OFF-LA-10000668,68.607,7,0.1,30.387,0.44
IN-2021-60182,05/11/2021,10/11/2021,Standard Class,DB-13270,OFF-LA-10000668,39.204,4,0.1,17.364,0.44
IN-2021-77766,08/01/2021,14/01/2021,Standard Class,DJ-13420,OFF-LA-10000668,21.78,2,0,10.86,0.5
IN-2020-59433,08/03/2020,11/03/2020,First Class,MZ-17335,OFF-LA-10000668,58.806,6,0.1,26.046,0.44
IN-2022-36032,06/12/2022,12/12/2022,Standard Class,SH-19975,OFF-LA-10000668,32.67,3,0,16.29,0.5
IN-2020-33708,18/01/2020,18/01/2020,Same Day,JS-15940,OFF-LA-10000668,21.78,2,0,10.86,0.5
ID-2022-62107,09/10/2022,15/10/2022,Standard Class,SN-20560,OFF-LA-10000668,21.78,4,0.5,-0.06,0
IN-2020-30145,22/05/2020,26/05/2020,Second Class,NS-18640,OFF-LA-10000668,11.979,2,0.45,1.059,0.09
IN-2019-69366,09/01/2019,14/01/2019,Standard Class,AG-10270,OFF-LA-10000668,45.1935,5,0.17,17.8935,0.4
ID-2020-61645,07/06/2020,11/06/2020,Standard Class,HA-14905,OFF-LA-10000688,12.1476,2,0.47,-2.0724,-0.17
IN-2022-41212,18/06/2022,21/06/2022,First Class,JG-15805,OFF-LA-10000688,18.2214,3,0.47,-3.1086,-0.17
ID-2022-40939,05/05/2022,09/05/2022,Standard Class,MC-18130,OFF-LA-10000688,38.0472,4,0.17,9.6072,0.25
IN-2020-74343,10/05/2020,13/05/2020,First Class,CS-12250,OFF-LA-10000688,57.3,5,0,21.75,0.38
IN-2022-27303,31/01/2022,04/02/2022,Standard Class,RA-19885,OFF-LA-10000688,22.92,2,0,8.7,0.38
IN-2022-10475,11/07/2022,14/07/2022,Second Class,TH-21100,OFF-LA-10000707,43.2,5,0,1.2,0.03
ID-2022-31160,03/06/2022,04/06/2022,First Class,DM-13015,OFF-LA-10000707,38.88,5,0.1,-3.12,-0.08
IN-2019-40911,23/03/2019,27/03/2019,Standard Class,JC-15340,OFF-LA-10000707,25.92,3,0,0.72,0.03
IN-2019-45398,18/09/2019,21/09/2019,First Class,MA-17560,OFF-LA-10000707,62.208,8,0.1,-4.992,-0.08
IN-2021-52230,10/08/2021,16/08/2021,Standard Class,SC-20380,OFF-LA-10000707,17.28,2,0,0.48,0.03
IN-2020-23089,02/10/2020,09/10/2020,Standard Class,XP-21865,OFF-LA-10000707,8.64,1,0,0.24,0.03
IN-2019-78781,21/02/2019,25/02/2019,Standard Class,JL-15850,OFF-LA-10000732,35.964,6,0.1,8.244,0.23
IN-2021-45692,18/06/2021,21/06/2021,Second Class,EA-14035,OFF-LA-10000732,11.988,2,0.1,2.748,0.23
IN-2019-13667,25/03/2019,27/03/2019,Second Class,LW-16825,OFF-LA-10000732,33.3,5,0,10.2,0.31
IN-2020-16845,16/12/2020,21/12/2020,Standard Class,MF-18250,OFF-LA-10000732,33.3,5,0,10.2,0.31
ID-2022-35052,21/08/2022,28/08/2022,Standard Class,SH-20635,OFF-LA-10000732,10.5894,3,0.47,-3.2706,-0.31
ID-2022-48583,23/06/2022,27/06/2022,Second Class,AB-10015,OFF-LA-10000732,10.5894,3,0.47,-3.2706,-0.31
ID-2022-71403,16/12/2022,20/12/2022,Standard Class,LS-17200,OFF-LA-10000732,24.7086,7,0.47,-7.6314,-0.31
IN-2022-35766,24/11/2022,26/11/2022,First Class,KN-16450,OFF-LA-10000732,17.982,3,0.1,4.122,0.23
IN-2019-81833,31/01/2019,06/02/2019,Standard Class,TS-21610,OFF-LA-10000757,62.1,6,0,18.54,0.3
IN-2021-66923,21/06/2021,26/06/2021,Standard Class,CS-12175,OFF-LA-10000784,16.416,2,0.1,7.296,0.44
ID-2021-70815,20/08/2021,24/08/2021,Standard Class,JF-15355,OFF-LA-10000784,4.56,1,0.5,0,0
IN-2021-76681,26/05/2021,30/05/2021,Standard Class,JE-15715,OFF-LA-10000784,14.5008,3,0.47,0.8208,0.06
ID-2019-42493,04/06/2019,09/06/2019,Standard Class,SV-20935,OFF-LA-10000784,8.208,1,0.1,3.648,0.44
IN-2019-33036,04/01/2019,08/01/2019,Standard Class,BD-11500,OFF-LA-10000784,27.36,3,0,13.68,0.5
IN-2022-82953,18/04/2022,18/04/2022,Same Day,GM-14680,OFF-LA-10000793,40.68,4,0,12.96,0.32
ID-2020-83604,29/08/2020,29/08/2020,Same Day,PO-19195,OFF-LA-10000793,48.816,8,0.4,-6.624,-0.14
IN-2021-86285,17/11/2021,19/11/2021,Second Class,JH-15910,OFF-LA-10000818,25.92,4,0,12.6,0.49
IN-2019-28087,04/11/2019,06/11/2019,Second Class,DP-13105,OFF-LA-10000861,35.397,3,0.1,13.347,0.38
IN-2022-26981,24/10/2022,28/10/2022,Standard Class,JM-15865,OFF-LA-10000861,65.55,5,0,28.8,0.44
IN-2022-29893,13/10/2022,17/10/2022,Standard Class,SC-20680,OFF-LA-10000861,78.66,6,0,34.56,0.44
IN-2020-25231,17/05/2020,22/05/2020,Standard Class,SC-20695,OFF-LA-10000869,85.92,8,0,30,0.35
IN-2022-13520,12/02/2022,15/02/2022,Second Class,CR-12625,OFF-LA-10000869,48.33,5,0.1,13.38,0.28
IN-2021-61862,28/07/2021,03/08/2021,Standard Class,JJ-15760,OFF-LA-10000869,10.74,1,0,3.75,0.35
ID-2019-77696,11/05/2019,15/05/2019,Standard Class,ON-18715,OFF-LA-10000869,25.776,4,0.4,-2.184,-0.08
IN-2019-24069,15/12/2019,17/12/2019,Second Class,DB-13120,OFF-LA-10000879,15.228,3,0.4,1.458,0.1
IN-2021-50368,27/03/2021,02/04/2021,Standard Class,KA-16525,OFF-LA-10000879,59.22,7,0,27.09,0.46
IN-2022-59944,06/08/2022,10/08/2022,Standard Class,BO-11425,OFF-LA-10000879,45.684,6,0.1,18.144,0.4
ID-2019-37271,27/08/2019,31/08/2019,Standard Class,SD-20485,OFF-LA-10000879,22.419,5,0.47,-0.531,-0.02
IN-2019-69912,27/03/2019,02/04/2019,Standard Class,VG-21790,OFF-LA-10000879,67.68,8,0,30.96,0.46
IN-2022-41093,08/08/2022,11/08/2022,Second Class,CC-12220,OFF-LA-10000879,33.84,4,0,15.48,0.46
IN-2020-31958,26/07/2020,28/07/2020,Second Class,JC-15775,OFF-LA-10000879,42.3,5,0,19.35,0.46
IN-2019-61302,10/01/2019,11/01/2019,First Class,DL-12865,OFF-LA-10000879,30.456,4,0.1,12.096,0.4
IN-2022-72481,25/12/2022,01/01/2023,Standard Class,LT-16765,OFF-LA-10000879,15.228,2,0.1,6.048,0.4
IN-2021-85186,27/11/2021,01/12/2021,Standard Class,AG-10390,OFF-LA-10000901,37.08,4,0,1.8,0.05
ID-2019-60882,02/02/2019,04/02/2019,Second Class,GD-14590,OFF-LA-10000950,43.5024,6,0.47,-26.3376,-0.61
IN-2022-40484,05/07/2022,09/07/2022,Standard Class,SZ-20035,OFF-LA-10000950,36.936,3,0.1,2.016,0.05
IN-2021-64683,27/07/2021,02/08/2021,Standard Class,MS-17530,OFF-LA-10000950,61.56,5,0.1,3.36,0.05
IN-2022-44614,04/12/2022,10/12/2022,Standard Class,KT-16480,OFF-LA-10000950,7.524,1,0.45,-4.116,-0.55
ID-2022-11910,09/10/2022,12/10/2022,First Class,SG-20605,OFF-LA-10000950,45.4176,4,0.17,-1.1424,-0.03
ID-2020-82960,19/05/2020,24/05/2020,Standard Class,SC-20230,OFF-LA-10000959,7.884,2,0.4,-3.996,-0.51
IN-2021-82673,11/09/2021,15/09/2021,Standard Class,EM-13810,OFF-LA-10000959,6.57,1,0,0.63,0.1
IN-2022-31874,21/01/2022,25/01/2022,Standard Class,PB-19105,OFF-LA-10000984,17.496,3,0.1,7.506,0.43
IN-2021-26540,03/09/2021,06/09/2021,First Class,DJ-13510,OFF-LA-10000984,25.92,4,0,12.6,0.49
IN-2021-69128,24/10/2021,29/10/2021,Standard Class,KD-16270,OFF-LA-10000984,32.4,5,0,15.75,0.49
IN-2022-35213,05/07/2022,07/07/2022,First Class,MH-17455,OFF-LA-10000984,6.48,1,0,3.15,0.49
IN-2020-80881,22/08/2020,27/08/2020,Standard Class,SG-20605,OFF-LA-10001019,106.32,8,0,23.28,0.22
IN-2020-19379,11/04/2020,14/04/2020,First Class,RB-19330,OFF-LA-10001092,16.5,2,0,2.64,0.16
ID-2021-24412,17/11/2021,22/11/2021,Standard Class,AH-10030,OFF-LA-10001185,7.854,2,0.45,-0.606,-0.08
IN-2022-65439,30/05/2022,04/06/2022,Standard Class,JM-15655,OFF-LA-10001185,19.278,3,0.1,6.588,0.34
IN-2020-63458,25/06/2020,30/06/2020,Standard Class,CC-12550,OFF-LA-10001185,21.42,3,0,8.73,0.41
IN-2019-61253,03/04/2019,06/04/2019,First Class,PC-18745,OFF-LA-10001185,11.8524,2,0.17,3.3924,0.29
IN-2019-82708,08/10/2019,13/10/2019,Standard Class,AH-10075,OFF-LA-10001187,51.48,4,0,14.4,0.28
IN-2021-86110,20/10/2021,22/10/2021,First Class,EM-13960,OFF-LA-10001187,51.48,4,0,14.4,0.28
IN-2020-78403,09/05/2020,15/05/2020,Standard Class,JL-15835,OFF-LA-10001191,42.75,5,0,15.75,0.37
IN-2019-47211,14/09/2019,18/09/2019,Standard Class,Dp-13240,OFF-LA-10001191,7.695,1,0.1,2.295,0.3
IN-2019-77479,26/08/2019,28/08/2019,Second Class,CW-11905,OFF-LA-10001191,34.2,4,0,12.6,0.37
ID-2021-51887,13/11/2021,18/11/2021,Standard Class,HE-14800,OFF-LA-10001191,9.063,2,0.47,-1.737,-0.19
ID-2021-53273,11/04/2021,16/04/2021,Standard Class,DK-13150,OFF-LA-10001191,18.126,4,0.47,-3.474,-0.19
IN-2021-84178,03/10/2021,06/10/2021,Second Class,EB-13930,OFF-LA-10001215,8.73,1,0,3.03,0.35
ID-2019-84514,28/06/2019,02/07/2019,Standard Class,KW-16570,OFF-LA-10001229,12.78,2,0.4,-3.42,-0.27
ID-2019-85039,27/09/2019,01/10/2019,Standard Class,LH-17155,OFF-LA-10001229,12.78,2,0.4,-3.42,-0.27
ID-2021-83226,19/06/2021,25/06/2021,Standard Class,KB-16405,OFF-LA-10001246,12.672,2,0.4,-4.248,-0.34
ID-2022-86887,06/10/2022,13/10/2022,Standard Class,KB-16405,OFF-LA-10001246,12.672,2,0.4,-4.248,-0.34
IN-2020-33288,23/05/2020,26/05/2020,Second Class,PC-19000,OFF-LA-10001292,20.34,3,0,9.9,0.49
IN-2019-30733,01/02/2019,03/02/2019,Second Class,PO-18865,OFF-LA-10001292,20.34,3,0,9.9,0.49
IN-2022-57578,28/08/2022,01/09/2022,Standard Class,MP-17965,OFF-LA-10001292,18.306,3,0.1,7.866,0.43
IN-2021-35787,25/12/2021,25/12/2021,Same Day,KE-16420,OFF-LA-10001292,27.12,4,0,13.2,0.49
IN-2022-64487,14/08/2022,16/08/2022,Second Class,DG-13300,OFF-LA-10001292,27.12,4,0,13.2,0.49
ID-2020-54043,18/04/2020,24/04/2020,Standard Class,LD-16855,OFF-LA-10001292,33.9,5,0,16.5,0.49
IN-2019-13723,28/12/2019,30/12/2019,First Class,VD-21670,OFF-LA-10001292,32.3406,9,0.47,1.0206,0.03
IN-2021-56416,24/12/2021,29/12/2021,Standard Class,KN-16450,OFF-LA-10001312,17.28,2,0,3.6,0.21
ID-2022-65824,08/01/2022,12/01/2022,Standard Class,AA-10315,OFF-LA-10001312,23.76,5,0.45,-10.44,-0.44
IN-2020-27562,23/03/2020,30/03/2020,Standard Class,JD-15790,OFF-LA-10001312,17.28,2,0,3.6,0.21
ID-2019-37306,17/11/2019,24/11/2019,Standard Class,DJ-13630,OFF-LA-10001312,18.3168,4,0.47,-9.0432,-0.49
IN-2020-40183,14/04/2020,21/04/2020,Standard Class,KC-16675,OFF-LA-10001312,50.1984,7,0.17,2.3184,0.05
ID-2021-35955,10/08/2021,12/08/2021,First Class,JF-15190,OFF-LA-10001312,10.368,2,0.4,-3.312,-0.32
ID-2021-69464,12/02/2021,16/02/2021,Second Class,MZ-17515,OFF-LA-10001383,38.04,8,0.5,-0.84,-0.02
ID-2021-84500,06/12/2021,10/12/2021,Standard Class,GZ-14470,OFF-LA-10001417,10.152,2,0.4,0.972,0.1
ID-2019-59237,14/09/2019,18/09/2019,Second Class,SC-20260,OFF-LA-10001444,6.96,2,0.5,-1.02,-0.15
IN-2020-54526,18/12/2020,23/12/2020,Standard Class,BD-11635,OFF-LA-10001444,6.264,1,0.1,2.274,0.36
ID-2021-66258,27/04/2021,04/05/2021,Standard Class,BE-11410,OFF-LA-10001444,11.484,3,0.45,-0.486,-0.04
ID-2020-14073,24/05/2020,28/05/2020,Standard Class,LH-17155,OFF-LA-10001444,18.444,5,0.47,-1.506,-0.08
ID-2019-57179,13/09/2019,18/09/2019,Standard Class,EM-13825,OFF-LA-10001497,4.8,2,0.5,-3.3,-0.69
IN-2021-39742,05/06/2021,09/06/2021,Standard Class,CA-12265,OFF-LA-10001497,4.8,1,0,0.75,0.16
IN-2019-73867,24/09/2019,29/09/2019,Standard Class,EC-14050,OFF-LA-10001497,12.96,3,0.1,0.81,0.06
ID-2021-45139,06/07/2021,12/07/2021,Standard Class,CR-12730,OFF-LA-10001497,7.632,3,0.47,-4.518,-0.59
IN-2020-45972,15/03/2020,21/03/2020,Standard Class,EB-13975,OFF-LA-10001497,14.4,3,0,2.25,0.16
ID-2022-81259,23/05/2022,27/05/2022,Second Class,BW-11110,OFF-LA-10001538,10.836,2,0.4,-0.564,-0.05
ID-2022-13135,19/06/2022,25/06/2022,Standard Class,JL-15235,OFF-LA-10001548,20.67,4,0.47,-8.97,-0.43
IN-2022-18252,10/01/2022,15/01/2022,Standard Class,AS-10225,OFF-LA-10001548,48.75,5,0,11.7,0.24
IN-2019-77542,30/12/2019,02/01/2020,First Class,HE-14800,OFF-LA-10001548,9.75,1,0,2.34,0.24
IN-2021-71319,09/05/2021,12/05/2021,First Class,RR-19315,OFF-LA-10001548,39,4,0,9.36,0.24
ID-2020-57907,08/11/2020,10/11/2020,First Class,BT-11485,OFF-LA-10001548,10.335,2,0.47,-4.485,-0.43
IN-2022-68337,13/11/2022,17/11/2022,Standard Class,TS-21430,OFF-LA-10001548,36.1725,7,0.47,-15.6975,-0.43
IN-2020-74000,16/05/2020,20/05/2020,Standard Class,PO-18850,OFF-LA-10001548,26.325,3,0.1,4.095,0.16
ID-2022-67602,10/12/2022,10/12/2022,Same Day,AS-10240,OFF-LA-10001658,45.18,6,0,5.76,0.13
IN-2022-23579,18/02/2022,23/02/2022,Standard Class,TP-21565,OFF-LA-10001658,6.777,1,0.1,0.207,0.03
IN-2022-39077,19/07/2022,23/07/2022,Standard Class,JK-16120,OFF-LA-10001658,7.9818,2,0.47,-5.1582,-0.65
IN-2022-47848,08/11/2022,12/11/2022,Standard Class,CJ-11875,OFF-LA-10001658,20.331,3,0.1,0.621,0.03
IN-2020-48240,26/05/2020,29/05/2020,Second Class,GP-14740,OFF-LA-10001658,30.12,4,0,3.84,0.13
ID-2022-32238,13/12/2022,17/12/2022,Second Class,SD-20485,OFF-LA-10001658,31.9272,8,0.47,-20.6328,-0.65
ID-2022-24293,22/10/2022,26/10/2022,Standard Class,DB-13060,OFF-LA-10001669,11.607,2,0.47,-4.653,-0.4
IN-2021-77444,08/11/2021,11/11/2021,First Class,MM-17920,OFF-LA-10001669,43.8,4,0,11.28,0.26
ID-2020-57655,23/06/2020,27/06/2020,Standard Class,WB-21850,OFF-LA-10001672,11.8296,2,0.47,-7.8504,-0.66
ID-2020-41982,24/02/2020,01/03/2020,Standard Class,BS-11755,OFF-LA-10001672,23.6592,4,0.47,-15.7008,-0.66
IN-2022-65992,18/11/2022,22/11/2022,Standard Class,Co-12640,OFF-LA-10001672,55.8,5,0,6.6,0.12
IN-2021-12204,28/06/2021,04/07/2021,Standard Class,BT-11680,OFF-LA-10001672,78.12,7,0,9.24,0.12
IN-2020-26652,26/08/2020,28/08/2020,First Class,HJ-14875,OFF-LA-10001672,70.308,7,0.1,1.428,0.02
IN-2019-78697,15/09/2019,22/09/2019,Standard Class,JD-16150,OFF-LA-10001672,55.8,5,0,6.6,0.12
IN-2019-33351,07/02/2019,13/02/2019,Standard Class,DB-13660,OFF-LA-10001672,66.96,6,0,7.92,0.12
ID-2022-40582,27/05/2022,31/05/2022,Standard Class,MG-17890,OFF-LA-10001672,22.32,4,0.5,-17.04,-0.76
IN-2020-85067,10/01/2020,14/01/2020,Second Class,ME-18010,OFF-LA-10001719,27.36,2,0,4.08,0.15
IN-2020-44068,01/12/2020,05/12/2020,Second Class,EJ-13720,OFF-LA-10001731,10.56,1,0,2.1,0.2
IN-2019-19603,20/05/2019,20/05/2019,Same Day,TH-21235,OFF-LA-10001731,31.68,3,0,6.3,0.2
IN-2022-13051,12/11/2022,16/11/2022,Standard Class,LF-17185,OFF-LA-10001731,21.12,2,0,4.2,0.2
IN-2019-62037,12/11/2019,15/11/2019,First Class,TP-21130,OFF-LA-10001731,26.2944,3,0.17,0.9144,0.03
